"AKT1" "AKT2" "AKT3" "APC" "APC2" "ARAF" "AXIN1" "AXIN2" "BRAF" "BRCA1" "BRCA2" "CCND1" "CDK4" "CDK6" "CDKN1A" "CSNK1A1" "CSNK1A1L" "CTNNB1" "DLL1" "DLL3" "DLL4" "DVL1" "DVL2" "DVL3" "E2F1" "E2F2" "E2F3" "EGF" "EGFR" "ERBB2" "ESR1" "ESR2" "FGF1" "FGF10" "FGF11" "FGF12" "FGF13" "FGF14" "FGF17" "FGF18" "FGF19" "FGF2" "FGF21" "FGF23" "FGF3" "FGF4" "FGF5" "FGF7" "FGF8" "FGF9" "FGFR1" "FLT4" "FOS" "FRAT1" "FRAT2" "FZD1" "FZD10" "FZD2" "FZD3" "FZD4" "FZD5" "FZD6" "FZD7" "FZD8" "FZD9" "GRB2" "GSK3B" "HES1" "HES5" "HEY1" "HEY2" "HEYL" "HRAS" "IGF1" "IGF1R" "JAG1" "JAG2" "JUN" "KIT" "KRAS" "LEF1" "LRP5" "LRP6" "MAP2K1" "MAP2K2" "MAPK1" "MAPK3" "MYC" "NCOA1" "NCOA3" "NFKB2" "NOTCH1" "NOTCH2" "NOTCH3" "NOTCH4" "NRAS" "PGR" "PIK3CA" "PIK3CB" "PIK3CD" "PIK3R1" "PIK3R2" "PIK3R3" "PTEN" "RAF1" "RB1" "RPS6KB1" "RPS6KB2" "SHC1" "SHC2" "SHC3" "SHC4" "SOS1" "SOS2" "SP1" "TCF7" "TCF7L1" "TCF7L2" "TNFSF11" "TP53" "WNT1" "WNT10A" "WNT10B" "WNT11" "WNT16" "WNT2" "WNT2B" "WNT3" "WNT3A" "WNT4" "WNT5A" "WNT5B" "WNT6" "WNT7A" "WNT7B" "WNT8A" "WNT8B" "WNT9A" "WNT9B"
"TCGA-B6-A0RU" -0.03825 -0.64 -0.2981666667 0.501375 0.5372 -0.34925 -0.782 -0.8062 0.307 -1.2705833333 -0.99175 -1.74675 -0.3556 -1.6963 0.3567857143 0.1669 0.6683333333 1.76525 0.796375 0.136875 1.4485 -0.966 -0.7998333333 -0.01675 -0.32125 -0.484625 0.2428 0.913375 -0.2635 1.265 -0.53125 0.0699 1.3739 0.75 0.435 -0.723125 0.59675 0.8095 -0.14375 0.2647272727 -1.4105 1.3595 0.015 -0.94275 0.288 -0.3785 -1.264375 2.550375 -0.098 1.44725 0.1875454545 0.4701666667 2.71 -0.3536666667 0.78725 1.4451 -0.7815 -0.5426666667 -0.3821 -0.00075 -1.4797727273 0.851875 2.9471666667 1.4009 2.2033333333 -0.41455 -0.0913333333 0.4685 1.062 -1.054 0.5228 3.2361666667 0.2946666667 3.1413125 -0.953 0.9625 1.649 1.4183333333 3.7381666667 -0.6259166667 -2.014 -0.0498333333 0.8669 -0.6615 -0.4513333333 -0.325875 -0.6376666667 -0.581125 0.7945 -1.3841666667 -0.3435 1.007 0.19125 1.4353333333 1.96325 -0.504375 -0.6851666667 0.011 -0.221 -0.3002142857 2.4935714286 0.191125 1.4068 -0.2949285714 0.27725 -1.3138 -1.52825 -1.06175 -0.521625 -0.0845 0.0875 2.546125 0.1065 0.8243333333 0.0415 -2.527625 2.888 1.5057142857 0.8635 -1.1821666667 -0.0639 -0.146875 -1.307625 0.2068 0.2066 2.168125 0.6016666667 -0.7061666667 0.2741 1.759 0.8376 -0.67925 1.247 -0.288 0.0813 0.09925 0.377 0.007 0.18775
"TCGA-B6-A0WX" -1.15125 -1.206 0.5155 0.365 0.1699 -0.7505 -0.172875 -0.0035 0.46475 -1.025667 -1.0665 -0.3340833 -0.2768 -1.0213 -0.6053571 -0.65015 -0.273 0.00475 1.570875 -0.684125 0.926 -0.8645 0.4621667 0.5084167 -1.49 -1.4075 0.5134 2.24725 0.6645 1.444875 -2.741 0.4562 2.3672 1.08475 0.08783333 -1.027562 1.36 0.54 -0.31975 3.123273 -1.5635 -0.41775 0.016 -1.00975 0.38075 -0.369 -1.2865 1.80475 0.1905 -0.096 -0.1895 0.2766667 -0.49575 -0.0375 0.69475 1.7899 -0.8678333 0.3468333 0.6384 0.02066667 -0.952 0.68675 3.166167 0.6637 -0.009 -0.35635 0.1591667 0.9221 2.94675 -0.8628333 0.4903 3.307667 -0.5526667 4.375875 -0.64175 1.509833 0.9865 2.47 2.692167 0.3126667 -1.6065 -0.009666667 1.2211 -1.088875 -0.05183333 -1.170375 -0.7631667 -1.592375 1.4295 -0.4305833 -0.008 0.4103333 2.09725 2.460667 1.920125 -1.556375 -1.643 0.45375 -0.412 0.3545 1.147929 -0.2775 0.8705 0.1225 0.12575 -1.2304 -0.909 -1.793 0.1075 2.4538 0.9798333 1.442625 0.89325 0.4731667 0.1435 -1.18775 4.083625 1.490643 3.243 0.851 -0.044 1.803375 -1.203125 0.4572 0.8595 4.989625 2.213833 1.199167 0.2903 2.971625 -1.4109 1.91 1.169286 0.1613333 1.485 -0.1285 0.0315 0.515 -0.126375
"TCGA-B6-A0X1" -0.769875 0.1511428571 -0.8411666667 -0.547 -0.1268 -0.57275 0.33125 -1.3392 0.846 -0.3098333333 0.379 0.7985 -0.4343 -1.8154 -0.2641428571 -0.52445 0.4943333333 -0.8908125 0.830875 -0.631625 0.82875 0.8153333333 -0.2013333333 -0.1205 -1.316 -0.376625 0.25 2.2675 -0.5458 1.09175 0.7505 0.1062 0.55725 0.36 -0.0301666667 -0.364375 0.857625 0.32725 -0.0355 -1.7120909091 -1.885 -1.6575 1 -1.151 -0.28575 -0.550625 -1.569 0.58 -0.3165 -2.17675 -2.3609090909 0.132 -2.27375 -1.089 -0.33325 0.356 -1.9685 -0.9615 0.2831 -1.8228333333 -1.3235 0.623375 0.091 -0.6863 -0.4435 0.1834 0.4501666667 0.8528 0.55875 -3.1218333333 -0.5417 3.154 1.051 0.0599375 -4.2100625 -0.425 -0.003 1.5736666667 -1.5041666667 1.287 -3.9373 0.2128333333 0.1798 -0.91575 -0.4688333333 -0.482 -0.3348333333 -1.296625 1.086 -2.3923333333 1.388 -1.1785 1.37975 1.5281666667 1.196625 -0.891 -2.838 0.27675 -1.4125 0.3296428571 0.1932142857 -0.268375 3.5452 -0.8834285714 0.4785 -1.3714 -0.8460833333 -0.44575 0.342625 -0.4052 -0.19 -2.31125 0.53675 0.1573333333 0.432 -1.426875 3.048875 0.0837142857 0.55075 -1.9898333333 0.2941 0.82275 -2.746375 1.9384 -0.0441666667 1.63975 -0.6565 1.5248333333 0.2057 2.427375 -0.8763 -1.37775 1.6887142857 2.7973333333 1.0126 -0.301 0.0695 -0.159 0.072
"TCGA-BH-A0AV" -0.137625 -0.811928571428571 1.73433333333333 0.31925 -0.3465 0.401 -0.309375 0.0492 0.89675 -3.41033333333333 -0.348 -1.22508333333333 -0.2908 -1.1843 1.94364285714286 -0.02895 0.5165 0.947 1.6375 -2.044375 1.94825 -0.672666666666667 -0.636333333333333 -0.0546666666666667 -1.10775 -0.219875 1.0015 -2.829125 0.708 1.179125 -3.60883333333333 0.186555555555556 3.55585 0.78075 0.490833333333333 -0.648125 1.30725 0.42175 0.172 0.0359090909090909 -1.7245 -1.2215 1.7605 -2.04625 0.131 -0.43225 -1.36928571428571 4.156625 0.15 -1.15525 0.527 0.414 0.141125 0.0378333333333333 1.07775 2.7394 -2.3425 -0.217166666666667 0.1912 -0.417666666666667 -2.68936363636364 0.533 1.12116666666667 0.2706 -0.492833333333333 0.25005 0.707166666666667 0.3918 0.498 -2.19466666666667 0.0918 3.38366666666667 0.122833333333333 2.026375 1.0335 0.806166666666667 0.43975 1.315 0.111666666666667 0.401333333333333 -1.4794 0.4945 1.4203 -0.269125 -0.562166666666667 -0.08625 0.460333333333333 -0.9401875 0.8385 -1.49666666666667 0.85775 0.9275 1.24875 2.0875 2.164625 -0.377875 -2.13266666666667 0.4535 0.12275 0.584285714285714 0.816928571428571 -0.435375 0.7085 0.961642857142857 0.2965 -1.7167 0.306583333333333 0.32775 0.88175 0.3653 -0.241333333333333 1.1915 0.60675 0.6775 0.467 -2.17 1.964125 1.84014285714286 3.6335 1.11016666666667 0.2626 -0.199 -2.774875 -0.1913 0.3202 7.476875 0.4365 0.324166666666667 0.1801 0.82075 -0.703 1.80375 1.59578571428571 0.256 1.3443 -0.54975 0.363 1.12475 0.15125
"TCGA-BH-A0B3" -0.022 -0.1823571 -0.1271667 -0.13875 0.3849 -0.042 0.6475 -0.6012 0.13725 -0.9555 -0.16425 -0.6039167 -0.2978 -1.8194 -0.03692857 -0.0438 0.27 0.866375 0.91725 -1.18925 1.94875 0.05266667 -0.287 0.7059167 -0.7485 -0.3445 0.0771 -0.18775 0.4394 1.551125 -1.630917 0.9751 3.06095 1.05975 0.2053333 0.124 -1.68475 0.33725 -0.344 -0.5745455 -2.0475 -1.282 0.25425 -1.84875 -0.1765 -0.41875 -1.462375 0.759625 -1.2145 1.518 -1.283682 0.5158333 -0.89325 -0.3825 0.252 1.0287 -0.754 -0.817 1.2429 -1.047917 -1.88 0.938125 1.6675 0.0466 0.732 0.287 0.02266667 0.7538 2.47825 -2.8965 -0.9065 3.130667 0.6768333 1.802875 -2.172938 1.154833 1.1075 1.088667 -0.3326667 0.02466667 -2.7021 -0.02916667 -0.118 -0.4695 -0.05766667 -0.31225 -0.07883333 -1.474125 1.298 -1.617417 0.70025 0.5701667 1.2355 2.331 1.749375 -0.35375 -0.272 0.33025 0.6265 0.5450714 1.596143 -0.249625 2.0212 -0.4852143 -0.04025 -1.6885 -1.2285 -0.35 0.584375 -0.4442 2.395167 -0.813875 0.7185 0.2326667 0.026125 -2.42775 2.299875 1.263571 1.40225 0.6385 0.2646 1.283 -1.9205 1.0855 0.09 5.31 0.3803333 0.713 0.562 2.588 -1.3473 1.541 1.432429 0.3693333 1.5861 -0.3765 -0.3275 1.241 0.08375
"TCGA-BH-A0B9" -0.90175 -0.8139286 0.2005 -0.426625 -0.1147 -0.25275 0.24825 -1.3874 0.28525 -1.247583 -0.814 -0.9068333 0.2257 0.5252 -1.549714 0.18615 0.3193333 1.070125 0.3085 -0.880375 0.74525 -1.159667 0.2805 0.1273333 -0.0795 -0.68625 -0.2841 -2.353875 0.0549 0.3655 -3.23975 0.1964 1.26085 0.6223333 0.3371667 -1.380812 -0.85625 0.9135 -0.18175 -0.567 -2.2455 -0.863 0.037 -1.02425 1.62075 -0.5665 -2.111143 0.789 -0.106 1.37 -1.898045 0.3615 -1.54025 0.3016667 1.6735 0.9358 2.0135 -0.4245 0.9447 -2.313167 -1.724818 0.076125 3.002 -1.3423 -1.0355 -0.1438 -0.5783333 1.4039 0.3015 -1.089167 3.5219 2.954333 0.2216667 0.5971875 -0.3045625 -0.311 -0.67725 -1.163333 5.293667 0.7751667 -2.7103 0.1891667 1.4111 -0.60025 -0.3155 -1.1635 -0.5998333 0.1661875 0.893 -2.17225 1.6455 -0.3421667 0.1515 3.032667 1.2755 0.362 -2.944167 -0.19925 -0.55725 1.126571 0.7205 0.014125 1.2964 0.9073571 -0.79625 -2.0062 -1.370167 -0.1335 -0.3665 -2.2722 -1.0185 0.261625 0.502 0.4106667 0.584375 -2.073 2.8755 1.488857 0.84025 0.9676667 0.1563 3.014125 -0.25225 1.1656 0.4128333 2.3525 -0.5833333 -1.0775 0.3284 3.47575 -3.0897 0.93675 2.864643 -0.059 -0.514 0.061 1.625 -0.4205 0.238
"TCGA-BH-A0BG" -0.405375 -0.337357142857143 3.0115 0.468375 -0.3715 -0.36425 0.224625 -0.2887 0.022 -1.35375 -0.5525 0.371666666666667 -0.9291 0.2176 -0.744714285714286 -0.7162 0.56 0.75475 0.492625 -2.219875 1.5505 -0.311166666666667 -0.627333333333333 -0.274416666666667 -1.43175 -1.099375 0.2043 -2.21425 -0.3007 1.584 -2.72033333333333 0.349 1.97475 0.4075 0.245833333333333 -1.022375 2.805625 2.46675 -0.50425 0.0217272727272727 -2.31675 0.9505 0.22275 -2.156 0.52275 -0.224125 -1.958125 2.01875 -0.352 -2.334 -0.661909090909091 0.331666666666667 0.470375 -0.170666666666667 0.525 2.4294 -0.730666666666667 -1.5265 0.0069 -0.625 0.0428181818181818 2.087875 1.6305 0.9725 1.9315 0.34905 -0.0806666666666667 1.034 1.32325 -2.31116666666667 2.1689 2.97533333333333 0.204 1.7761875 0.281 1.9265 1.141 1.804 2.28316666666667 0.876333333333333 -2.3959 -0.0628333333333333 2.1756 -0.890625 -0.066 -0.028125 -0.11 0.2905625 1.804 -0.829 1.52225 0.196333333333333 1.198 1.4475 1.57475 -0.508125 -2.94883333333333 0.624 0.44925 1.11835714285714 1.14885714285714 -0.40575 0.8538 0.712142857142857 -0.631 -0.4276 -1.07 -0.87125 -0.082875 -1.3676 -1.69933333333333 3.599875 0.79575 0.4195 0.68375 -1.820875 3.58725 2.51278571428571 2.48525 -1.51766666666667 0.1687 2.57125 -1.595625 -0.287 0.9955 4.568125 0.499166666666667 0.376166666666667 -0.0996 2.905875 -1.4664 0.84775 1.9295 0.560833333333333 -0.5824 0.2095 0.0295 1.675 0.082875
"TCGA-BH-A0BL" -0.910375 -0.7592857 2.127333 -0.0305 -0.903 -0.65325 0.099375 -0.6831 1.22625 -1.375917 0.1205 -1.2915 -0.3645 -1.8352 0.1873571 0.0157 0.7351667 0.0475625 1.25175 -1.71025 1.849 -0.542 -0.7011667 0.03383333 -0.708 -0.9505 1.1044 -0.34725 0.1434 1.174375 -1.898417 0.3949 2.5999 1.929 -0.104 -0.1499375 2.24025 -0.203 -0.078 0.8392727 -2.28125 -1.2405 0.19375 -1.00975 -0.25 -0.364625 -1.723875 3.383125 -0.149 0.73125 -0.4335909 0.3863333 1.159625 -0.0105 0.1015 1.486 -1.887833 0.1888333 0.7089 -0.02083333 -0.3184545 0.79075 2.690667 0.3065 -0.6416667 -0.03605 0.5615 0.4819 1.3495 -1.627167 1.028 2.6135 -0.01316667 3.811 -1.078 1.063667 0.5655 2.099 2.285 0.8118333 -1.5982 -0.1998333 1.0416 -0.669 -0.485 -0.3905 -0.5146667 -1.269875 1.114167 -0.6943333 0.15275 0.2051667 0.9455 1.928167 1.790875 -0.553625 -1.7095 1.03375 0.041 0.6922143 2.467214 -0.29025 1.1882 0.26 0.154 -1.1615 -1.122167 -1.4815 -0.277625 1.6226 2.252833 1.623625 0.5765 1.2165 0.592375 -1.498125 3.6205 1.503786 2.994 0.004 0.157 2.14325 -2.119 0.8917 -0.0675 6.318125 0.238 0.7396667 0.0915 2.686375 -1.4182 0.07975 1.401786 0.2833333 0.84 -0.1365 0.2125 0.618 -0.027875
"TCGA-BH-A0BW" -0.785875 -0.299285714285714 2.14033333333333 0.22575 -0.402 -0.04775 0.18125 -1.6573 -0.60525 -1.26308333333333 -0.90925 -1.08183333333333 -0.8812 -1.2802 1.09078571428571 -0.2864 -1.23566666666667 -0.083375 0.362625 -1.556875 1.99325 -0.153833333333333 -0.787 0.546666666666667 -1.22325 -1.16325 0.1209 1.822375 0.726 1.61175 -0.699 0.530222222222222 3.13535 0.3945 0.011 -1.9795 2.38 -0.0795 -0.019 -0.632454545454545 -2.535 1.34525 0.44275 -1.6445 -0.08275 0.089625 -3.746 0.468375 -1.7835 -2.46675 -1.70527272727273 0.239833333333333 -0.344625 -0.282 -0.652 1.2666 -3.7035 -1.029 -0.6453 -1.61616666666667 0.594272727272727 2.173125 3.59266666666667 -0.6779 2.0165 0.4751 0.143 0.1409 0.919 -1.77016666666667 1.7373 2.50283333333333 0.785666666666667 1.7928125 -1.57775 1.57583333333333 0.8755 -0.6985 0.787333333333333 -1.24075 -0.9652 0.405166666666667 0.0465 0.687 -0.591833333333333 0.1725 0.475666666666667 -1.9651875 1.783 -1.99916666666667 1.59475 0.764666666666666 0.68925 1.4645 1.4995 -0.435625 -4.505 0.3445 1.34825 0.600428571428571 0.998285714285714 -1.19975 0.6909 -0.449714285714286 -0.45825 -1.017 -0.741833333333333 -0.392 0.254125 -1.4776 -1.583 1.23 1.5795 0.215833333333333 -0.119125 -2.197875 -0.369875 0.790214285714286 1.87675 -0.717 0.3479 2.399875 -2.2925 0.6399 -1.26 5.572875 0.862666666666667 0.0893333333333333 0.6248 3.531375 -0.3848 -1.1135 2.16242857142857 0.167166666666667 0.5448 -0.2425 -0.2315 0.9435 0.160375
"TCGA-BH-A0DL" -0.469625 -0.5100714 -0.5325 -0.307 -0.2123 -0.852 -0.056125 -2.2039 1.0865 -0.6899167 0.475 0.6793333 -0.5317 -0.8593 0.4071429 0.8396 2.095167 -0.223625 0.811375 -1.72725 1.09825 0.6816667 -0.6976667 -0.7355833 -0.2145 0.496125 -0.3313 -2.657 4.7385 0.514875 1.354417 0.4045 2.59885 0.1705 0.8116667 0.015625 -2.975375 0.525 -0.02025 -0.607 -2.07175 -3.0755 0.23775 -2.30025 0.571 -0.355625 -1.911375 1.342875 0.0635 -2.062 -1.7855 0.2806667 0.242125 -0.3723333 0.27375 0.6999 2.466167 -0.9871667 -0.6069 -1.86925 -0.1245455 3.21125 2.945833 -1.7802 -0.9328333 0.0642 0.8913333 0.5539 4.528 -2.455 -1.3023 2.364 0.5171667 1.256125 -1.442313 2.4 0.4865 1.820667 -1.0015 0.5005 -2.678 0.3458333 0.0036 -0.175875 -0.5898333 -1.0375 -0.2211667 -0.8736875 1.225333 -0.64025 0.71225 0.861 1.2195 3.1245 1.402 -0.845375 -3.446 1.273 0.06675 0.3080714 2.994429 -0.436 2.2175 0.8602857 -0.58575 -0.3899 -1.161 -0.0215 -0.0025 -1.2484 1.839 -1.39225 0.6795 1.365833 1.698 -2.462625 -0.077125 1.927214 1.3345 -0.04466667 0.259 1.4085 -1.000625 3.0955 0.24 5.20975 1.055333 -1.198 1.0522 3.649625 -0.7348 -0.893 1.165214 0.004 1.0765 -0.163 -0.4045 0.182 -0.243125
"TCGA-BH-A0E0" -0.278125 0.683714285714286 1.658 -0.47425 0.6104 -0.65675 -0.14625 -2.0046 2.0375 -0.978583333333333 -2.108 -2.94041666666667 -0.4782 -3.5713 2.73357142857143 -0.15125 -0.267833333333333 -0.5875625 0.508125 -1.140625 1.7895 0.7055 -0.317833333333333 0.376333333333333 0.2325 0.039625 0.152 -2.34025 2.2532 2.089375 -1.96883333333333 -0.3879 0.91995 1.35033333333333 -0.532666666666667 0.1348125 -2.00825 0.655 -1.9985 -0.880363636363636 -2.62925 -3.059 0.20175 -2.135 0.419666666666667 -0.496142857142857 -1.15066666666667 0.99175 0.2745 -1.32575 -0.918666666666667 0.412166666666667 0.265625 0.658833333333333 1.17425 0.91 -1.61283333333333 -1.51883333333333 1.5008 -1.15316666666667 -0.410090909090909 -0.566 0.212666666666667 -2.2009 -0.397666666666667 -0.57525 0.8845 0.3896 0.9325 -2.7155 -1.553 3.2455 1.03416666666667 0.5165 -2.875375 -0.513833333333333 1.43675 -0.299333333333333 -1.32766666666667 0.192083333333333 -3.0927 0.113833333333333 0.9574 -0.868375 -0.2615 -0.563 -0.407166666666667 -1.3428125 1.75966666666667 -1.59116666666667 1.0715 0.742166666666667 0.7575 2.46683333333333 2.012125 -1.216375 -2.764 -0.1005 -0.66975 -0.469214285714286 -0.641214285714286 0.270875 1.6819 0.461 -0.44975 -2.4942 -1.74125 -0.208 0.55425 -1.3932 -1.93516666666667 -2.76625 1.2875 -0.130333333333333 0.8875 -3.02775 0.403875 2.75092857142857 0.2465 0.3815 -0.2619 3.30575 -2.1345 4.1792 0.3565 4.65142857142857 0.710333333333333 -1.1705 0.4816 4.705625 -1.665 -1.83725 3.49285714285714 0.501666666666667 0.8956 -0.024 -0.299 -1.6315 0.242125
"TCGA-BH-A0E6" -1.0235 -0.7132142857 1.3305 -1.037875 0.0872 -2.19575 -0.132625 -1.5539 1.77125 -1.0171666667 1.28375 -1.53925 -0.0764 -2.1168 -1.3345714286 -0.67845 -0.4173333333 0.411375 0.311875 0.461875 1.985 -0.0901666667 -0.1336666667 1.02575 -1.147 -0.49775 0.8469 -0.910625 -0.6315 2.361125 -0.621 0.2806 2.5644 0.7925 -0.0736666667 -0.4406875 2.470375 -0.851 0.10325 0.7095454545 -2.99825 -2.05475 -0.13625 -1.70175 0.636 -0.38075 -1.789125 2.07625 -0.39 0.143 -0.9655 0.3235 -2.199 -0.8003333333 1.21375 0.4596 -1.5675 0.7801666667 2.8345 -0.66 -0.8958181818 -0.096 2.4581666667 -0.26 2.3 -0.2993 -0.0638333333 0.4507 0.8335 -2.4473333333 -0.3576 3.1298333333 0.1573333333 3.134125 0.035 0.1515 0.952 1.7576666667 -0.2098333333 0.2154166667 -2.8168 -0.0811666667 1.4335 -1.63975 -0.724 -1.15225 -1.004 -0.8264375 1.8211666667 -0.6809166667 0.4825 0.6226666667 0.114 2.7256666667 2.155125 -0.46475 -2.635 0.74375 -1.70775 0.163 0.4341428571 0.170125 1.7878 0.4872142857 0.55425 -2.0741 -0.8561666667 -2.3915 -0.392125 -0.0531 2.1818333333 4.21375 0.5985 0.1165 0.762375 -2.618625 4.34725 2.6622142857 1.6615 -1.8718333333 -0.0523 2.123875 -1.78825 0.5383 0.6873333333 4.097 1.0293333333 0.0605 0.2439 3.179875 -2.0155 -1.682 0.8639285714 -0.215 2.5889 -1.4485 -0.676 -0.719 0.250125
"TCGA-BH-A0RX" -0.5355 -0.5405 -0.2485 -0.409375 -0.1282 -1.139 -0.649375 -0.8682 0.5225 -0.8478333 -0.75525 -1.6765 -0.2087 -1.3469 -0.4547143 -0.566 0.03333333 0.2068125 0.8525 -0.6985 1.72675 -1.29 -0.909 0.07983333 -0.1605 -0.735875 0.7718 0.87175 -1.1025 1.7075 0.187 0.4017 2.86345 0.55275 -0.2608333 -0.7215625 1.492625 -0.27875 -0.08325 0.8509091 -2.1545 1.35275 0.27875 -1.21425 0.4425 -0.76225 -1.21525 2.718875 -0.0935 2.55425 -0.4638636 0.6661667 -0.7615 0.3281667 0.35625 0.6538 -1.168 -0.737 0.6249 -0.0375 -0.9546364 0.9775 1.027667 0.8337 1.7985 0.2592 0.5736667 0.4044 1.771 -0.2545 1.4704 3.448 -0.08183333 3.805188 -1.042312 1.2115 1.1615 0.5848333 3.298833 -0.007916667 -1.6435 0.0895 0.9443 -0.801625 -0.6128333 -0.552375 -0.8346667 0.07525 1.579167 -0.7216667 0.38125 0.8306667 -0.1495 1.769 2.2305 -1.148 -1.180333 0.42625 -0.4305 0.5233571 4.033357 -0.329 0.61 0.5846429 -0.5485 -0.5584 -1.193667 -1.05975 0.070875 -0.4403 -0.3155 1.7325 0.33975 -0.1171667 0.247125 -1.9215 2.524 1.089071 1.81025 -0.8875 1e-04 0.66375 -1.193 1.2318 0.6406667 4.24575 0.0765 1.000333 0.7117 2.988375 1.0666 0.40325 1.7435 -0.2118333 -0.6134 0.0385 0.638 -0.12325 0.011625
"TCGA-BH-A0WA" -0.371625 -0.7572857 -0.6733333 -0.148 -0.4639 -0.64275 -0.41275 -0.836 0.58025 -2.685833 -0.1695 -0.03141667 -0.463 0.1618 0.1672143 0.11335 0.7221667 1.856 1.12325 -1.201125 2.321 -0.3023333 -0.4166667 1.103417 -1.195 -0.861 0.9648 -1.00175 1.6428 1.150125 -3.3465 0.0839 2.87235 1.121 0.398 -0.954875 2.768625 -0.096 -0.1855 0.4458182 -2.4225 0.427 0.539 -1.40625 0.02775 0.056125 -2.03075 2.84725 -0.2835 -0.931 -0.6694545 0.611 -1.492625 -0.609 0.59875 1.5469 -1.818167 -1.419333 -0.3715 -0.7159167 -1.4875 1.474 1.6935 0.9915 2.3245 0.3653 0.2806667 0.1761 1.575 -2.2295 0.5739 3.0065 0.5146667 0.952625 0.0884375 0.7598333 0.63625 0.525 1.748333 2.191667 -2.2331 0.1066667 0.8649 0.18925 -0.7163333 0.380875 0.2156667 -1.116437 1.107333 -1.603583 0.104 0.9351667 0.778 1.7065 2.278875 -0.182 -2.475667 0.49525 1.1025 0.1240714 0.8736429 -0.445625 0.7969 -0.6552857 -0.25375 -1.7597 -1.584917 -0.962 0.406875 -1.4026 0.8301667 3.641625 0.60625 0.3405 0.475625 -1.69825 2.6775 1.702714 2.88775 0.333 0.5196 1.71175 -1.707375 1.8826 -0.1024 3.944125 -0.02266667 -0.2511667 0.0837 1.982 -1.8525 0.34975 1.552571 0.1328333 0.5554 0.0555 0.476 1.082 0.034125
"TCGA-BH-A18G" 0.16075 -0.301428571428571 -0.965166666666667 -0.653875 0.9113 -1.10725 -0.13275 -0.4612 -0.3095 -1.99683333333333 -1.2155 0.60625 -0.4881 -1.7067 0.6985 -0.13045 0.4585 0.4903125 1.119625 -0.8685 0.66 0.354833333333333 -0.589333333333333 -0.481916666666667 -0.39575 -0.517125 0.2631 3.757 -0.7134 0.90075 -2.58191666666667 0.0605 2.39115 0.2845 0.0795 -0.665625 2.605125 0.12925 -0.32225 -0.493363636363636 -1.86033333333333 -0.33675 0.43925 -1.32275 0.7485 -0.164375 -0.840285714285714 1.285625 0.1115 0.6615 0.532272727272727 0.627333333333333 -0.860625 0.698166666666667 0.11475 1.2738 2.52666666666667 -0.827 0.2837 -1.47166666666667 -1.16622727272727 -0.2 1.98766666666667 -0.5829 3.0795 0.8895 0.115333333333333 0.0775 1.26225 1.07583333333333 3.5246 3.66133333333333 0.7635 0.535625 0.228875 -0.935333333333333 0.5755 2.5145 4.03483333333333 0.175833333333333 -2.2332 0.284333333333333 1.8702 -0.586625 0.576666666666667 -0.8165 -0.3545 0.515375 1.35416666666667 -1.1795 0.87 1.28433333333333 0.23375 3.78133333333333 1.429875 -0.981625 -2.69916666666667 0.1355 -0.94225 -0.118571428571429 1.38107142857143 1.0645 1.1844 0.601071428571428 -0.432 -0.7098 -0.36975 -1.18125 0.615375 1.112 0.191333333333333 2.56775 -0.02225 1.43583333333333 1.6585 -2.3815 3.2695 1.58314285714286 -0.907 -0.2665 -0.00200000000000002 0.79775 -0.8735 0.2609 0.07325 5.743375 -0.0886666666666667 2.792 0.5785 3.8635 -0.1034 2.64 2.498 0.534666666666667 3.3738 0.12875 -0.9245 1.31475 0.1855
"TCGA-BH-A18K" -0.329125 -0.589142857142857 1.49066666666667 0.361375 -0.6374 0.157 0.350875 -2.713 0.355 -0.939916666666667 0.6285 0.631333333333333 0.3128 -2.5723 -0.963571428571428 -0.85175 0.161333333333333 0.013125 0.035 -1.929375 1.478 0.956666666666667 -0.8905 0.569666666666667 0.9975 -0.436 0.9719 -1.20675 0.6837 1.76325 -1.54441666666667 -0.243777777777778 0.87535 0.444 1.41133333333333 -1.5205625 -0.79325 0.03025 -0.04825 -1.21163636363636 -2.0835 -3.284 0.58475 -1.33675 0.0235 -0.0875 -1.83475 1.49925 0.4275 0.28775 -2.05504545454545 0.505 -0.0115 -0.257666666666667 1.047 2.9423 -3.888 0.273166666666667 -3.7643 -1.27033333333333 -2.24986363636364 2.63375 2.70266666666667 1.3121 -0.0501666666666667 -0.1784 0.791833333333333 0.2673 1.0335 -2.65633333333333 -0.9206 2.46433333333333 -1.13983333333333 1.4788125 -3.2660625 -0.563 0.777 -0.702 2.17066666666667 0.776666666666667 -3.0864 0.405666666666667 1.0653 -1.191125 -0.150166666666667 -0.33375 -0.130666666666667 0.7179375 0.921166666666667 -1.83783333333333 2.08525 -0.138666666666667 1.1885 1.49683333333333 1.723375 -0.5655 -2.995 0.5055 0.94275 0.604571428571428 0.887285714285714 0.58175 2.6689 0.422357142857143 0.70375 -0.0949 -1.30383333333333 0.8795 -0.000875000000000003 -1.2771 -0.113 0.515625 0.96325 0.0546666666666667 1.041125 -2.4225 3.024875 1.47357142857143 2.0955 1.915 0.4984 1.8555 1.05075 -0.5083 0.012 5.001125 -0.384833333333333 -0.0168333333333333 0.1991 3.607125 -3.1769 -2.116 1.83971428571429 0.223833333333333 0.0673 0.41025 -0.05 -0.22775 0.447
